DAIO: Equity Bond = 2.454159547799449%
DAKT: Equity Bond = 1.752918814114523%
DALN: Equity Bond = -20.128222895822663%
DARE: Equity Bond = -110.05305235632844%
DASH: Equity Bond = -0.7195061444968447%
DAVE: Equity Bond = -4.747197235017006%
DAWN: Equity Bond = -15.5204780317421%
DBX: Equity Bond = 7.786209676587727%
DCGO: Equity Bond = 3.37857609046699%
DCOM: Equity Bond = 10.187802889879825%
Error for DCOMG: 'Pretax Income'
DCTH: Equity Bond = -8.524736719769708%
DDOG: Equity Bond = 0.13433871980584094%
DECA: Equity Bond = 4.177338912487585%
DENN: Equity Bond = 8.277752579050924%
DERM: Equity Bond = -5.0397465606921195%
DFLI: Equity Bond = -81.89031744693119%
DGICA: Equity Bond = 1.2040538820886928%
DGICB: Equity Bond = 6.806273773445046%
DGII: Equity Bond = 2.257466064843862%
DGLY: Equity Bond = -1718.164773411371%
DH: Equity Bond = -56.161976402967376%
Error for DHAI: can only convert an array of size 1 to a Python scalar
DHC: Equity Bond = -45.02408824289011%
Error for DHCNI: 'Pretax Income'
Error for DHCNL: 'Pretax Income'
DHIL: Equity Bond = 14.485709849390528%
DIBS: Equity Bond = -15.532139238079587%
DIOD: Equity Bond = 10.626412859066425%
DJCO: Equity Bond = 5.204398536518168%
DKNG: Equity Bond = -3.9204083726441734%
DLHC: Equity Bond = 0.7712838965751563%
DLTH: Equity Bond = 3.2580744603469505%
DLTR: Equity Bond = 13.702308295578636%
DMAC: Equity Bond = -7.665063443085615%
DMLP: Equity Bond = 7.7411470797920225%
DMRC: Equity Bond = -5.86934850495847%
DNLI: Equity Bond = -4.61922216414233%
DNTH: Equity Bond = -6.667883332754903%
DNUT: Equity Bond = -2.7186152927912994%
DOCU: Equity Bond = -0.4610412129022802%
Error for DOMH: can only convert an array of size 1 to a Python scalar
DOMO: Equity Bond = -32.939460634352685%
DORM: Equity Bond = 4.210401432890289%
DPZ: Equity Bond = 4.144736137460399%
DRCT: Equity Bond = -84.60350364461677%
Error for DRDBU: 'Pretax Income'
DRMA: Equity Bond = -118.27050120495046%
DRRX: Equity Bond = -118.6205165640085%
DRVN: Equity Bond = -31.590295684297022%
DSGN: Equity Bond = -25.01841713516486%
DSGR: Equity Bond = -0.13720753851687867%
DSP: Equity Bond = -2.786162061759926%
DTI: Equity Bond = 18.174028525457164%
DTIL: Equity Bond = -118.71141645182517%
DTSQ: Equity Bond = -0.004681313194511178%
Error for DTSQR: 'Pretax Income'
DTSQU: Equity Bond = -0.005332089372841441%
DTST: Equity Bond = 0.9832218756138855%
DUOL: Equity Bond = 0.12871283995979282%
DUOT: Equity Bond = -18.6416390034022%
DVAX: Equity Bond = -0.2567271538258901%
Error for DWSN: can only convert an array of size 1 to a Python scalar
DWTX: Equity Bond = -28.035613640778116%
DXCM: Equity Bond = 2.0893321582993276%
DXLG: Equity Bond = 40.38221658973312%
DXPE: Equity Bond = 5.643204889731127%
DXR: Equity Bond = 0.7452795922870232%
DYAI: Equity Bond = -15.73004299670069%
DYN: Equity Bond = -16.715404372622316%
Error for DYNX: 'Pretax Income'
Error for DYNXU: 'Pretax Income'
Error for DYNXW: 'Pretax Income'
EA: Equity Bond = 4.113416963168891%
EAST: Equity Bond = -181.20910192035592%
EBAY: Equity Bond = 11.519856603112194%
EBC: Equity Bond = -3.535010486233469%
EBMT: Equity Bond = 9.595620953158637%
EBTC: Equity Bond = 9.931587842961257%
ECBK: Equity Bond = 4.794948885957038%
ECDA: Equity Bond = -7.311721505979331%
ECOR: Equity Bond = -17.737371485994153%
ECPG: Equity Bond = -15.591944833037902%
Error for EDBL: can only convert an array of size 1 to a Python scalar
EDIT: Equity Bond = -146.1510170867706%
EDSA: Equity Bond = -123.83456101409998%
EDUC: Equity Bond = -25.1093133285326%
EEFT: Equity Bond = 9.331594541866638%
EEIQ: Equity Bond = -49.987584933358214%
EFOI: Equity Bond = -64.72020865433198%
EFSC: Equity Bond = 11.321600976863403%
EGAN: Equity Bond = 1.900738615358701%
EGBN: Equity Bond = 16.68868354921395%
EGHT: Equity Bond = -19.790774239759195%
EHTH: Equity Bond = -10.68777866081641%
EKSO: Equity Bond = -131.5438741040891%
ELAB: Equity Bond = -80.91437795316796%
ELDN: Equity Bond = -43.738999615511766%
ELEV: Equity Bond = -120.69614703733038%
ELSE: Equity Bond = 2.3548902237551586%
ELTX: Equity Bond = -32.735106052256526%
ELUT: Equity Bond = -49.37450180515603%
ELVN: Equity Bond = -6.689990419586808%
EMBC: Equity Bond = 10.12970420180801%
Error for EMCGR: 'Pretax Income'
EMKR: Equity Bond = -178.84334941096563%
EML: Equity Bond = 6.685658684416415%
ENPH: Equity Bond = 5.942761888184356%
ENSC: Equity Bond = -123.38145852012497%
ENSG: Equity Bond = 3.342649614465265%
ENTA: Equity Bond = -118.77428420461602%
ENTG: Equity Bond = 1.1497336414662995%
ENTO: Equity Bond = -582.884342152407%
ENVB: Equity Bond = -1377.0927634025643%
ENVX: Equity Bond = -9.628191880214237%
EOLS: Equity Bond = -7.483638141926615%
EOSE: Equity Bond = -18.771171198054798%
EPSN: Equity Bond = 7.73624067626529%
EQ: Equity Bond = -54.134964854927205%
EQIX: Equity Bond = 1.2733854156950453%
ERAS: Equity Bond = -25.129042821791863%
ERIE: Equity Bond = 3.0142928107414266%
ERII: Equity Bond = 2.7735710152293347%
ERNA: Equity Bond = -116.65442879833539%
ESCA: Equity Bond = 6.174534747842983%
Error for ESHAR: 'Pretax Income'
ESLA: Equity Bond = -27.92773125418216%
ESOA: Equity Bond = 5.420182493115648%
ESPR: Equity Bond = -58.67314189885187%
ESQ: Equity Bond = 7.793812828088444%
ESSA: Equity Bond = 10.932889375565962%
ETNB: Equity Bond = -10.373029316169212%
ETON: Equity Bond = -0.1586539494972241%
ETSY: Equity Bond = 4.74918728109453%
EU: Equity Bond = -3.7980940558765934%
Error for EURK: '2023'
Error for EURKU: '2023'
EVCM: Equity Bond = -2.401797337999668%
EVER: Equity Bond = -7.950752708467576%
EVGO: Equity Bond = -30.03499321560105%
EVLV: Equity Bond = -16.979616242734505%
EVOK: Equity Bond = -109.70230607423395%
EVRG: Equity Bond = 5.039366069144692%
EVTV: Equity Bond = -167.0056027549492%
EWBC: Equity Bond = 10.530962438192452%
EWCZ: Equity Bond = 6.196396766269192%
EWTX: Equity Bond = -3.751120339501552%
EXAS: Equity Bond = -1.9733365422231226%
EXC: Equity Bond = 6.6280799331435425%
EXE: Equity Bond = 13.111541979428601%
EXEL: Equity Bond = 2.742550041334436%
EXFY: Equity Bond = -13.662411041284797%
EXLS: Equity Bond = 2.9028034969009586%
EXPE: Equity Bond = 4.886422533835242%
EXPI: Equity Bond = -0.7983152854868993%
EXPO: Equity Bond = 2.9164275418093646%
EXTR: Equity Bond = 4.657488320768732%
EYE: Equity Bond = -7.0913811373863505%
EYEN: Equity Bond = -485.8293071953664%
EYPT: Equity Bond = -14.449903483055726%
EZFL: Equity Bond = -48.79975765761104%
EZPW: Equity Bond = 8.404644010440043%
FA: Equity Bond = 1.4926788101180888%
FAAS: Equity Bond = -0.22688645440885766%
Error for FACT: 'Pretax Income'
Error for FACTU: 'Pretax Income'
Error for FACTW: 'Pretax Income'
FANG: Equity Bond = 8.845144494018198%
FARM: Equity Bond = -88.91727415030478%
FARO: Equity Bond = -9.394501656163651%
FAST: Equity Bond = 3.601075556565392%
FAT: Equity Bond = -152.1418570580481%
FATBB: Equity Bond = -1713.676513215573%
FATE: Equity Bond = -111.25692365701552%
FBIO: Equity Bond = -304.9547933643109%
FBIOP: Equity Bond = -40.91406380164403%
FBIZ: Equity Bond = 10.823755698511112%
FBLA: Equity Bond = 0.6352747491997369%
FBLG: Equity Bond = -28.905020994145453%
FBNC: Equity Bond = 7.380660884005709%
FBRX: Equity Bond = -32.88753277515972%
FBYD: Equity Bond = -256.9777943131512%
FCAP: Equity Bond = 14.063905970109492%
FCBC: Equity Bond = 7.929038719087401%
FCCO: Equity Bond = 7.739764562249177%
FCEL: Equity Bond = -72.29131116151815%
FCFS: Equity Bond = 6.037807163427077%
FCNCA: Equity Bond = 44.351674639124454%
FDBC: Equity Bond = 8.010950196931905%
FDMT: Equity Bond = -36.78433735559023%
FDSB: Equity Bond = 1.3102126209540195%
FDUS: Equity Bond = 10.419208204577798%
FEAM: Equity Bond = -122.4601164819514%
FEIM: Equity Bond = -3.3509770787240156%
FELE: Equity Bond = 5.342348059746472%
FEMY: Equity Bond = -55.04393474782231%
FENC: Equity Bond = -8.998408944457749%
FFBC: Equity Bond = 12.176151204961855%
FFIC: Equity Bond = 8.714465341703018%
FFIE: Equity Bond = -448.32756815043535%
FFIN: Equity Bond = 4.637835658344583%
FFIV: Equity Bond = 2.837807025921042%
FFNW: Equity Bond = 4.028168238216033%
FGBI: Equity Bond = 9.236138862273222%
FGEN: Equity Bond = -598.5597192617685%
FGF: Equity Bond = 14.47473283859487%
FGI: Equity Bond = 17.06937545331304%
FHB: Equity Bond = 8.867120514422052%
FHTX: Equity Bond = -42.55962128551417%
FIBK: Equity Bond = 10.142728487319557%
FINW: Equity Bond = 10.075076561358474%
FIP: Equity Bond = -20.51546140287511%
FISI: Equity Bond = 11.75358850461651%
FITB: Equity Bond = 10.237946783003418%
FITBI: Equity Bond = 17.65122339471504%
FIVE: Equity Bond = 6.842518438922901%
FIVN: Equity Bond = -2.6081475749460727%
FIZZ: Equity Bond = 4.846899623366715%
FKWL: Equity Bond = -7.125617326094982%
FLGT: Equity Bond = -34.85307683807201%
FLIC: Equity Bond = 10.11645318826538%
FLL: Equity Bond = -12.93129192789727%
FLNC: Equity Bond = -6.178434931059144%
FLNT: Equity Bond = -113.9831605690757%
FLUX: Equity Bond = -26.5222324506005%
FLWS: Equity Bond = -16.473577017634568%
FLXS: Equity Bond = 3.6725126423230106%
FLYE: Equity Bond = 19.874606557837904%
FLYW: Equity Bond = -0.1780139079910247%
FMAO: Equity Bond = 7.905693557595839%
FMBH: Equity Bond = 9.891989611044352%
FMNB: Equity Bond = 11.373837384907498%
FNGR: Equity Bond = -10.554677885658684%
FNKO: Equity Bond = -4.448083533162174%
FNLC: Equity Bond = 12.599978048326854%
FNWB: Equity Bond = 2.7853797240495672%
FNWD: Equity Bond = 6.987397578365852%
FOLD: Equity Bond = -5.210953702326719%
FONR: Equity Bond = 16.179433513361623%
FORA: Equity Bond = 2.5612172267338047%
FORD: Equity Bond = 2.5118263093420445%
Error for FORL: 'Pretax Income'
Error for FORLW: 'Pretax Income'
FORM: Equity Bond = 2.9119932454048363%
FORR: Equity Bond = 2.214585865043666%
FOSL: Equity Bond = -184.60610420194453%
Error for FOSLL: 'Pretax Income'
FOX: Equity Bond = 14.980718801184558%
FOXA: Equity Bond = 15.110101812386858%
FOXF: Equity Bond = 12.838965831954846%
FOXX: Equity Bond = 0.20899330256509935%
FPAY: Equity Bond = -15.523979397201598%
FRAF: Equity Bond = 10.314178803979534%
FRBA: Equity Bond = 7.217862222613817%
FRGT: Equity Bond = -359.34912808530373%
FRME: Equity Bond = 10.139417578402451%
FROG: Equity Bond = -1.3784390224870822%
FRPH: Equity Bond = 1.0922584704191975%
FRPT: Equity Bond = -0.407839538878815%
FRSH: Equity Bond = -2.877744542764824%
FRST: Equity Bond = -4.152208732688138%
FSBC: Equity Bond = 10.57431393332612%
FSBW: Equity Bond = 14.496219762476425%
FSEA: Equity Bond = -14.15845769667782%
FSFG: Equity Bond = 5.037104576201688%
FSHP: Equity Bond = -0.06878742201831374%
Error for FSHPR: 'Pretax Income'
FSLR: Equity Bond = 4.979544413247106%
FSTR: Equity Bond = 0.31992834201615405%
FSUN: Equity Bond = 11.573212409460913%
FTAI: Equity Bond = 1.6584218869835823%
FTCI: Equity Bond = -101.77667726770028%
FTDR: Equity Bond = 5.190135456585029%
FTEK: Equity Bond = -4.874883284832575%
FTHM: Equity Bond = -84.28889095193256%
FTII: Equity Bond = 8.130248705354486%
FTLF: Equity Bond = 4.868842734802837%
FTNT: Equity Bond = 1.7245725176907578%
FTRE: Equity Bond = 0.07825845066765129%
FULC: Equity Bond = -47.363477604184354%
FULT: Equity Bond = 9.696774802109337%
FUNC: Equity Bond = 9.350444461058068%
FUND: Equity Bond = 12.162246692405681%
FUSB: Equity Bond = 16.00888323002114%
FVCB: Equity Bond = 1.9421052103832963%
FWONA: Equity Bond = 9.964905058975067%
FWONK: Equity Bond = 0.9918738424718498%
FWRD: Equity Bond = 6.361446616704169%
FWRG: Equity Bond = 2.84293004198923%
FXNC: Equity Bond = 5.247235103143547%
FYBR: Equity Bond = 1.3139015623254775%
GABC: Equity Bond = 8.526588972431606%
GAIA: Equity Bond = -5.490461377307284%
GAIN: Equity Bond = 7.252106487322722%
Error for GAINI: 'Pretax Income'
Error for GAINL: 'Pretax Income'
Error for GAINN: 'Pretax Income'
Error for GAINZ: 'Pretax Income'
GALT: Equity Bond = -53.19635808711462%
GAME: Equity Bond = -111.33657119926934%
GANX: Equity Bond = -38.726849844668436%
GBBK: Equity Bond = 6.991375772529134%
Error for GBBKR: 'Pretax Income'
GBDC: Equity Bond = 6.30760495154455%
GBIO: Equity Bond = -249.42020224051885%
GCBC: Equity Bond = 8.000583468459162%
GCMG: Equity Bond = -0.8578390717187596%
GDEN: Equity Bond = 37.655969523215255%
GDRX: Equity Bond = -11.339301436837957%
GDST: Equity Bond = 1.133192521537267%
GDYN: Equity Bond = 0.2547835372128261%
GECC: Equity Bond = 20.779567621482123%
Error for GECCH: 'Pretax Income'
Error for GECCI: 'Pretax Income'
Error for GECCO: 'Pretax Income'
Error for GECCZ: 'Pretax Income'
GEG: Equity Bond = 27.722041912803896%
Error for GEGGL: 'Pretax Income'
GEHC: Equity Bond = 5.905311588246385%
GEN: Equity Bond = 4.831693955439516%
GENK: Equity Bond = 37.24506121384317%
GEOS: Equity Bond = 10.992469672887752%
GERN: Equity Bond = -10.687486996262976%
GEVO: Equity Bond = -15.804526013349976%
GFS: Equity Bond = 4.737779630383181%
GH: Equity Bond = -8.145692479181687%
GIFI: Equity Bond = -21.353006438311887%
GIFT: Equity Bond = -0.38345164749841504%
Error for GIG: 'Pretax Income'
Error for GIGGU: 'Pretax Income'
Error for GIGGW: 'Pretax Income'
GIII: Equity Bond = -10.66508886645739%
GILD: Equity Bond = 5.594249870337547%
GIPR: Equity Bond = -47.20325473018148%
GLAD: Equity Bond = 6.512334712685142%
Error for GLADZ: 'Pretax Income'
GLBZ: Equity Bond = 11.080618207843104%
GLDD: Equity Bond = 2.515785210222217%
GLPI: Equity Bond = 5.700463218719736%
GLSI: Equity Bond = -5.211520627523185%
GLST: Equity Bond = 10.650248827334611%
Error for GLSTR: 'Pretax Income'
GLUE: Equity Bond = -33.757473507812925%
GLYC: Equity Bond = -218.23725786546512%
GMGI: Equity Bond = -0.2058155365575261%
GNLN: Equity Bond = -1098.4448535488416%
GNLX: Equity Bond = -23.209510943772028%
GNPX: Equity Bond = -636.2390397136346%
GNSS: Equity Bond = -7.997988079768308%
GNTX: Equity Bond = 8.821458627395828%
GO: Equity Bond = 6.486036813633465%
GOCO: Equity Bond = -91.73915599539387%
GODN: Equity Bond = 11.365667762483096%
Error for GODNR: 'Pretax Income'
Error for GOEV: can only convert an array of size 1 to a Python scalar
GOGO: Equity Bond = 9.16855193918025%
GOOD: Equity Bond = 0.69521824708739%
GOOG: Equity Bond = 7.643682182451117%
GOOGL: Equity Bond = 7.290181881229032%
GORV: Equity Bond = -156.27630460864518%
GOSS: Equity Bond = -77.04171667335326%
GOVX: Equity Bond = -155.47242661033374%
GPAT: Equity Bond = -0.004769361413043478%
GPCR: Equity Bond = -5.50617575325039%
GPRE: Equity Bond = -14.759476154003238%
GPRO: Equity Bond = -59.35729197053836%
GRAL: Equity Bond = -155.57923279087106%
GREE: Equity Bond = -250.8762417970082%
Error for GREEL: 'Pretax Income'
GRI: Equity Bond = -231.7179551814305%
GROW: Equity Bond = 14.486576978327825%
GRPN: Equity Bond = -10.469693155536827%
GRWG: Equity Bond = -57.667303939357986%
GSBC: Equity Bond = 12.497403055489405%
GSHD: Equity Bond = 1.0150982387613559%
GSIT: Equity Bond = -21.560174647776794%
Error for GSRT: 'Pretax Income'
Error for GSRTR: 'Pretax Income'
Error for GSRTU: 'Pretax Income'
GT: Equity Bond = -27.311558316026602%
GTBP: Equity Bond = -151.1166409816117%
GTIM: Equity Bond = 3.3214486770501033%
GTLB: Equity Bond = -1.755817139451117%
GUTS: Equity Bond = -94.28000860481951%
GWAV: Equity Bond = -206.26734082888012%
GWRS: Equity Bond = 3.8764050914891603%
GXAI: Equity Bond = -39.87761871620353%
GYRE: Equity Bond = -7.751035844220603%
Error for GYRO: 'Pretax Income'
HAFC: Equity Bond = 15.764750479666345%
HAIN: Equity Bond = -29.931051880232456%
HALO: Equity Bond = 4.864702178845931%
HAS: Equity Bond = -21.630518681611395%
HBAN: Equity Bond = 9.738841955013216%
HBCP: Equity Bond = 12.367496088215196%
HBIO: Equity Bond = -3.5516085827205903%
HBNC: Equity Bond = 5.392832764158709%
HBT: Equity Bond = 11.66099879805658%
HCAT: Equity Bond = -35.39000431619787%
HCKT: Equity Bond = 5.344561879258362%
HCP: Equity Bond = -4.9379188047541%
HCSG: Equity Bond = 6.5630804594147305%
HCTI: Equity Bond = -305.1652414101484%
HCVI: Equity Bond = 27.412817326906875%
HCWB: Equity Bond = -88.24653070168699%
HDSN: Equity Bond = 26.958839948220646%
HEES: Equity Bond = 6.950259160602299%
HEPA: Equity Bond = -2864.1830929061757%
HFBL: Equity Bond = 17.01614753709757%
HFFG: Equity Bond = -1.854436065780137%
HFWA: Equity Bond = 8.542968032575658%
HGBL: Equity Bond = 17.583318545504873%
HIFS: Equity Bond = 6.493348361296962%
HIT: Equity Bond = 1.5067794984961338%
HLIT: Equity Bond = 1.493281365071836%
HLMN: Equity Bond = -0.38631727274938815%
HLNE: Equity Bond = 3.676142470256824%
HLVX: Equity Bond = -129.8922036411129%
HLXB: Equity Bond = -0.020644906226411023%
HMST: Equity Bond = -17.33604316904965%
HNNA: Equity Bond = 7.134517725540654%
Error for HNNAZ: 'Pretax Income'
HNRG: Equity Bond = 10.852836817260739%
HNST: Equity Bond = -6.297114598835065%
HNVR: Equity Bond = 10.531083363486236%
HOFT: Equity Bond = -4.725225341531818%
HOFV: Equity Bond = -835.5230197735665%
HOLO: Equity Bond = -289.77800168525533%
HOLX: Equity Bond = 4.176330173919295%
HON: Equity Bond = 4.950165410035147%
Error for HOND: 'Pretax Income'
Error for HONDU: 'Pretax Income'
Error for HONDW: 'Pretax Income'
HONE: Equity Bond = 5.462323257372784%
HOOD: Equity Bond = -1.3449773510118017%
HOOK: Equity Bond = -440.38615899033556%
HOPE: Equity Bond = 12.899396383055286%
HOTH: Equity Bond = -93.91629810292524%
HOUR: Equity Bond = -3.762760369276165%
Error for HOVR: can only convert an array of size 1 to a Python scalar
HOWL: Equity Bond = -61.207257128660245%
HPK: Equity Bond = 16.434563379172676%
HQI: Equity Bond = 4.295933970280089%
HQY: Equity Bond = -0.3985036081461224%
HRMY: Equity Bond = 7.856241740703146%
HROW: Equity Bond = -2.2317678149790425%
Error for HROWL: 'Pretax Income'
Error for HROWM: 'Pretax Income'
HRTX: Equity Bond = -43.01227731762172%
HRZN: Equity Bond = -4.218618639385474%
HSCS: Equity Bond = -202.55769538753123%
HSDT: Equity Bond = -334.38777158080745%
HSIC: Equity Bond = 5.485803441095916%
HSII: Equity Bond = 9.418246268629726%
HSON: Equity Bond = 7.3342662321963115%
HSPO: Equity Bond = 3.1364218744080046%
Error for HSPOR: 'Pretax Income'
Error for HSPTU: 'Pretax Income'
HST: Equity Bond = 6.836130953396924%
HSTM: Equity Bond = 1.8561029938365738%
HTBI: Equity Bond = 8.994351989399012%
HTBK: Equity Bond = 15.257432467405236%
HTLD: Equity Bond = 2.2717274112021255%
HTLF: Equity Bond = 3.488179632168821%
HTZ: Equity Bond = 22.856318390784576%
HUBG: Equity Bond = 7.95366650816425%
HUMA: Equity Bond = -20.021963864454474%
HURC: Equity Bond = 4.829035260176197%
HURN: Equity Bond = 3.734425703796926%
HUT: Equity Bond = -3.2956178084573065%
Error for HVIIU: 'Pretax Income'
HWBK: Equity Bond = 0.18966745114061087%
HWC: Equity Bond = 9.671919144233595%
Error for HWCPZ: 'Pretax Income'
HWH: Equity Bond = 7.056207705164637%
HWKN: Equity Bond = 3.5070809787681965%
HYFM: Equity Bond = -216.83106322198523%
HYMC: Equity Bond = -92.61915053776472%
HYPR: Equity Bond = -61.623164002198706%
HYZN: Equity Bond = -3713.6631388986148%
IAC: Equity Bond = 10.987156523562746%
IART: Equity Bond = 4.040820206322489%
IAS: Equity Bond = 0.2789892270860851%
IBAC: Equity Bond = -0.004247942471140479%
Error for IBACR: 'Pretax Income'
IBCP: Equity Bond = 9.893077685334784%
IBKR: Equity Bond = 12.61287530892729%
IBOC: Equity Bond = 12.957987336393565%
IBRX: Equity Bond = -24.98972862286994%
ICAD: Equity Bond = -8.667740722504178%
ICCH: Equity Bond = 8.086104032473779%
ICCT: Equity Bond = -505.4270232647719%
ICFI: Equity Bond = 4.370382187308118%
ICHR: Equity Bond = -3.409642839901549%
ICMB: Equity Bond = 7.8889655914161665%
ICU: Equity Bond = -191.84231369202115%
ICUI: Equity Bond = -2.015203752440081%
IDCC: Equity Bond = 5.086616262646575%
IDN: Equity Bond = -3.974155920032665%
IDXX: Equity Bond = 2.762960998934755%
IDYA: Equity Bond = -5.528502350702696%
IEP: Equity Bond = -18.572123465125348%
IESC: Equity Bond = 3.603976907094032%
IGMS: Equity Bond = -504.28073681157855%
IHRT: Equity Bond = -418.24195475343345%
III: Equity Bond = 5.426519509235758%
IIIV: Equity Bond = -4.693357314049335%
IKNA: Equity Bond = -99.01305310780613%
IKT: Equity Bond = -12.700927383648136%
ILLR: Equity Bond = -124.20752666915291%
ILMN: Equity Bond = -5.372139708336579%
ILPT: Equity Bond = -59.41467124471386%
IMG: Equity Bond = -123.11129784519592%
IMKTA: Equity Bond = 29.010627348364558%
IMMR: Equity Bond = 16.27463998602099%
IMMX: Equity Bond = -29.025278235460146%
IMNM: Equity Bond = -12.222534769515587%
IMNN: Equity Bond = -164.83835223491786%
IMRX: Equity Bond = -91.60127995061976%
IMUX: Equity Bond = -107.64668822466041%
IMVT: Equity Bond = -5.971710278392765%
IMXI: Equity Bond = 14.596004193197409%
INAB: Equity Bond = -164.93427781873046%
INBK: Equity Bond = 1.756300627620962%
Error for INBKZ: 'Pretax Income'
INBS: Equity Bond = -126.77226311602345%
Error for INBX: '2023'
INCY: Equity Bond = 5.872267732300081%
INDB: Equity Bond = 11.195550305520674%
INDI: Equity Bond = -18.132994691959624%
INDP: Equity Bond = -139.09016025379123%
INFN: Equity Bond = -1.1087917440059736%
INGN: Equity Bond = -37.328861164776086%
INHD: Equity Bond = -19.638145753985437%
INKT: Equity Bond = -72.09702575461385%
INMB: Equity Bond = -13.866682439663666%
INNV: Equity Bond = -10.622679850537365%
INO: Equity Bond = -188.0835646375924%
INOD: Equity Bond = 0.013045873339575444%
INSE: Equity Bond = 4.684495579241522%
INSG: Equity Bond = -25.640608239150414%
INSM: Equity Bond = -5.361471390206405%
INTA: Equity Bond = -1.2812370846390948%
INTC: Equity Bond = 0.9080574275110836%
INTG: Equity Bond = -5.122461515329367%
INTS: Equity Bond = -32.44925685104874%
INTU: Equity Bond = 1.7774428421449842%
INTZ: Equity Bond = -42.493985499611924%
INV: Equity Bond = -5.00669973308735%
INVA: Equity Bond = 16.841675970674984%
INVE: Equity Bond = -6.499749359899801%
INZY: Equity Bond = -80.27954323061695%
IONS: Equity Bond = -6.582886578472561%
IOSP: Equity Bond = 6.275091171533644%
IOVA: Equity Bond = -26.034041030563447%
IPAR: Equity Bond = 5.603626361700817%
IPDN: Equity Bond = -77.14044722640371%
IPGP: Equity Bond = 9.057674992904294%
IPSC: Equity Bond = -203.2107917172016%
IPW: Equity Bond = -67.63137320214642%
Error for IPWR: can only convert an array of size 1 to a Python scalar
IPX: Equity Bond = -2.340880676124255%
Error for IPXX: 'Pretax Income'
Error for IPXXW: 'Pretax Income'
IRBT: Equity Bond = -126.18253472339435%
IRD: Equity Bond = -29.25443142748368%
IRDM: Equity Bond = -0.1469201743169645%
IRIX: Equity Bond = -34.74602561177928%
IRMD: Equity Bond = 2.8900864461766824%
IROH: Equity Bond = -0.3354219824064593%
Error for IROHR: 'Pretax Income'
IRON: Equity Bond = -4.047926879385855%
IROQ: Equity Bond = 8.045639928402133%
IRTC: Equity Bond = -3.5993501637619816%
IRWD: Equity Bond = -282.7873260604215%
ISPC: Equity Bond = -613.3135313439443%
ISPO: Equity Bond = -165.2915354346325%
ISPR: Equity Bond = -1.8260934805826678%
ISRG: Equity Bond = 0.949337476980338%
ISRL: Equity Bond = 6.589187184695304%
ISSC: Equity Bond = 3.8119843139363154%
ISTR: Equity Bond = 11.162536896493068%
ITCI: Equity Bond = -1.028907022849959%
ITIC: Equity Bond = 6.279268576336913%
ITOS: Equity Bond = -40.49323636492585%
ITRI: Equity Bond = 2.665259210507816%
IVAC: Equity Bond = -11.660337608062674%
IVDA: Equity Bond = -32.79695887095699%
IVP: Equity Bond = -531.4638509104689%
IVVD: Equity Bond = -156.66721559304239%
Error for IZEA: can only convert an array of size 1 to a Python scalar
IZTC: Equity Bond = -1.1124962341294502%
JACK: Equity Bond = 25.110225455131257%
JAKK: Equity Bond = 13.79293858071595%
JAMF: Equity Bond = -5.569503811388136%
JANX: Equity Bond = -2.3632151391117193%
JBHT: Equity Bond = 5.557244561066238%
JBLU: Equity Bond = -15.941678035836148%
JBSS: Equity Bond = 13.44637987899129%
JCTC: Equity Bond = 0.26017397810821374%
JJSF: Equity Bond = 4.159390245166371%
JKHY: Equity Bond = 3.7216160973528445%
JMSB: Equity Bond = 2.9973462538072884%
JNVR: Equity Bond = -43.29652677129059%
JOUT: Equity Bond = 9.60209077495136%
JRSH: Equity Bond = 9.71202440550629%
Error for JSM: 'Pretax Income'
JSPR: Equity Bond = -69.19912380909933%
JTAI: Equity Bond = -260.6655651737687%
JUNS: Equity Bond = -14.90052587953812%
JVA: Equity Bond = -4.364710833102866%
JYNT: Equity Bond = 0.9602280758774456%
KALA: Equity Bond = -75.13976023894125%
KALU: Equity Bond = 5.05781577533998%
KAVL: Equity Bond = -97.14327607364106%
KDLY: Equity Bond = -22.54937141850189%
KDP: Equity Bond = 6.246193186264953%
KE: Equity Bond = 17.275751430643542%
KELYA: Equity Bond = 5.645156353827518%
KELYB: Equity Bond = 54.74622026818524%
KEQU: Equity Bond = 2.5213451486010987%
KFFB: Equity Bond = 4.756433985999291%
KGEI: Equity Bond = 27.551521601211554%
KHC: Equity Bond = 10.261407736462475%
KIDS: Equity Bond = -3.6593884437656508%
KIRK: Equity Bond = -221.4280527090143%
KITT: Equity Bond = -494.4084979586358%
KLAC: Equity Bond = 3.8522009803426593%
Error for KLTO: can only convert an array of size 1 to a Python scalar
KLTR: Equity Bond = -9.81210762493673%
KLXE: Equity Bond = 26.02178952127855%
KNSA: Equity Bond = -2.1218653478827547%
KOD: Equity Bond = -85.05258795463028%
KOPN: Equity Bond = -7.6994856587285945%
KOSS: Equity Bond = 15.301620507563864%
KPLT: Equity Bond = -90.6607833586453%
KPRX: Equity Bond = -108.0966607426972%
KPTI: Equity Bond = -181.87232861880972%
KRMD: Equity Bond = -5.076746085247895%
KRNY: Equity Bond = 11.875187510194737%
KRON: Equity Bond = -190.752283613997%
KROS: Equity Bond = -33.93432298712219%
KRRO: Equity Bond = -25.855802528646187%
KRT: Equity Bond = 7.0589060537199%
KRUS: Equity Bond = 0.20095505843158074%
KRYS: Equity Bond = 0.2819766904450939%
